timesteps,rewards
1.600000000000000000e+03,-7.569636800000000676e+01
1.694000000000000000e+03,-1.236943420000000060e+02
3.294000000000000000e+03,-8.361037500000000477e+01
3.373000000000000000e+03,-1.004230680000000007e+02
3.412000000000000000e+03,-1.072036719999999974e+02
3.478000000000000000e+03,-1.105541110000000060e+02
3.539000000000000000e+03,-1.141358960000000025e+02
5.139000000000000000e+03,-8.660834599999999739e+01
5.217000000000000000e+03,-1.065712390000000056e+02
6.817000000000000000e+03,-8.022130599999999845e+01
6.896000000000000000e+03,-9.691475099999999543e+01
6.955000000000000000e+03,-1.001382669999999990e+02
8.555000000000000000e+03,-8.890046499999999696e+01
8.629000000000000000e+03,-1.001795089999999959e+02
8.749000000000000000e+03,-1.002219609999999932e+02
1.013300000000000000e+04,-1.167401890000000009e+02
1.026800000000000000e+04,-1.148790670000000063e+02
1.040000000000000000e+04,-1.155811149999999969e+02
1.047500000000000000e+04,-1.121539470000000023e+02
1.084500000000000000e+04,-1.445926110000000051e+02
1.097100000000000000e+04,-1.036524789999999996e+02
1.107600000000000000e+04,-1.057524540000000002e+02
1.184000000000000000e+04,-1.722989190000000121e+02
1.194900000000000000e+04,-1.135696049999999957e+02
1.219800000000000000e+04,-1.508945720000000108e+02
1.234200000000000000e+04,-1.155392269999999968e+02
1.239100000000000000e+04,-1.157367729999999995e+02
1.244100000000000000e+04,-1.091763739999999956e+02
1.254400000000000000e+04,-1.210533960000000064e+02
1.262000000000000000e+04,-1.207111709999999931e+02
1.266900000000000000e+04,-1.204730320000000034e+02
1.271700000000000000e+04,-1.094441740000000038e+02
1.415600000000000000e+04,-1.928076069999999902e+02
1.563400000000000000e+04,-1.956570490000000007e+02
1.573500000000000000e+04,-1.246319770000000062e+02
1.580600000000000000e+04,-1.204114689999999968e+02
1.588800000000000000e+04,-1.190301979999999986e+02
1.598700000000000000e+04,-1.224995720000000006e+02
1.606800000000000000e+04,-1.177381859999999989e+02
1.615700000000000000e+04,-1.171693759999999997e+02
1.622800000000000000e+04,-1.139729849999999942e+02
1.628700000000000000e+04,-1.185358319999999992e+02
1.634400000000000000e+04,-1.143741590000000059e+02
1.655400000000000000e+04,-1.361635819999999910e+02
1.660300000000000000e+04,-1.039285299999999950e+02
1.820300000000000000e+04,-7.509986399999999662e+01
1.825000000000000000e+04,-1.146748189999999994e+02
1.836800000000000000e+04,-1.316636180000000138e+02
1.996800000000000000e+04,-9.243297099999999489e+01
2.006500000000000000e+04,-1.038189050000000009e+02
2.012200000000000000e+04,-1.047300680000000028e+02
2.016500000000000000e+04,-1.085966949999999969e+02
2.176500000000000000e+04,-1.056487290000000030e+02
2.336500000000000000e+04,-1.112982190000000031e+02
2.343500000000000000e+04,-1.061392940000000067e+02
2.350800000000000000e+04,-1.030086519999999979e+02
2.357400000000000000e+04,-1.073281029999999987e+02
2.367400000000000000e+04,-1.034399219999999957e+02
2.376000000000000000e+04,-9.948770600000000286e+01
2.536000000000000000e+04,-6.949708499999999844e+01
2.541500000000000000e+04,-1.040970930000000010e+02
2.550200000000000000e+04,-1.026577139999999986e+02
2.555900000000000000e+04,-1.037131839999999983e+02
2.561900000000000000e+04,-1.019969679999999954e+02
2.571200000000000000e+04,-1.107327549999999974e+02
2.579300000000000000e+04,-1.014861410000000035e+02
2.585000000000000000e+04,-1.022393699999999939e+02
2.591100000000000000e+04,-1.031583360000000056e+02
2.597200000000000000e+04,-1.040400709999999975e+02
2.604400000000000000e+04,-1.026739270000000062e+02
2.611600000000000000e+04,-1.031272009999999995e+02
2.625200000000000000e+04,-1.396066500000000019e+02
2.717800000000000000e+04,-1.481706230000000062e+02
2.724900000000000000e+04,-1.037111299999999972e+02
2.731300000000000000e+04,-1.030923640000000034e+02
2.737400000000000000e+04,-1.046769290000000012e+02
2.743700000000000000e+04,-1.092360050000000058e+02
2.749700000000000000e+04,-1.022296259999999961e+02
2.758400000000000000e+04,-1.011056650000000019e+02
