Wall time,Step,Value
1733799603.1017442,10145,0.41356709599494934
1733799607.190185,10768,0.07064326107501984
1733799609.9333603,11115,-0.13708952069282532
1733799626.3443499,12885,0.534014105796814
1733799629.9614398,13264,0.9071363210678101
1733799632.8582067,13556,0.8898520469665527
1733799634.921918,13780,1.3086216449737549
1733799640.2060893,14336,-0.2921260893344879
1733799651.3201113,15486,-0.16909271478652954
1733799657.2287025,16076,-0.5957613587379456
1733799659.504878,16319,0.8835089206695557
1733799661.7970233,16561,0.3281741440296173
1733799664.2058306,16809,1.3904855251312256
1733799666.1535175,16997,1.4257696866989136
1733799668.1180472,17184,0.9262034893035889
1733799670.8375509,17437,-0.19907017052173615
1733799673.3586714,17672,1.252199411392212
1733799676.823511,17975,2.4582436084747314
1733799680.6779206,18365,1.0618577003479004
1733799683.9808676,18700,3.6326093673706055
1733799687.2218904,19030,3.0619497299194336
1733799691.4686127,19455,3.2578070163726807
1733799698.0369077,20000,3.5805578231811523
1733799700.6187382,20255,3.16726016998291
1733799704.6958709,20650,3.2048418521881104
1733799707.8443143,20964,5.742485523223877
1733799712.2047687,21406,5.873715877532959
1733799715.5238378,21744,4.112520217895508
1733799729.6344779,23096,5.769758224487305
1733799733.9227695,23501,7.754817962646484
1733799737.0460203,23808,4.4920148849487305
1733799741.6018612,24232,5.410093307495117
1733799745.9440427,24662,10.928876876831055
1733799772.8395026,27218,6.994289398193359
1733799776.7555008,27594,8.80324935913086
1733799792.789598,29092,5.908483505249023
1733799802.8867157,29989,8.769937515258789
1733799803.4365315,30000,4.146795272827148
1733799826.901221,32212,8.137884140014648
1733799838.1498687,33230,6.444909572601318
1733799842.9553325,33675,6.415220260620117
1733799847.1811526,34078,7.829763412475586
1733799867.5934904,35929,7.19327449798584
1733799888.9313412,37866,13.266541481018066
1733799917.948159,40000,7.717833042144775
1733799956.0412714,43457,6.655096054077148
1733800001.566246,47732,7.831762790679932
1733800027.4398625,50000,4.257899284362793
1733800031.7620027,50408,4.842255592346191
1733800053.5213196,52465,8.180834770202637
1733800079.7102165,54966,3.8650949001312256
1733800088.165547,55763,6.87119197845459
1733800121.3925445,58742,10.37667465209961
1733800135.9780452,60000,1.7094740867614746
1733800158.6452515,61963,7.312130928039551
1733800212.2455451,66400,6.966115951538086
1733800242.5947495,69039,6.559177398681641
1733800260.771615,70000,6.903689384460449
1733800313.3723338,74014,7.301362991333008
1733800322.303278,74781,4.282079696655273
1733800339.8060954,76222,7.138387680053711
1733800391.5602221,80000,7.703692436218262
1733800412.3018165,81600,8.4296293258667
1733800498.3511243,88000,6.2918596267700195
1733800530.218435,90000,7.086625576019287
1733800570.1049025,92773,8.13529109954834
1733800646.0451803,98539,5.222896575927734
1733800670.2374158,100000,4.057081699371338
1733800757.068092,106400,5.78489875793457
1733800812.0603912,110000,2.773390769958496
1733800856.434161,113200,2.983064651489258
1733800946.9672291,119600,6.3686957359313965
1733800959.7796824,120000,2.651141881942749
1733801021.4490383,124317,4.3155341148376465
1733801110.6560555,130000,4.951006889343262
1733801136.1234834,131600,5.7173051834106445
1733801229.4329891,137947,3.0778863430023193
1733801267.5743475,140000,4.147729873657227
1733801334.0907824,144536,2.217254400253296
1733801417.640233,150000,2.404290199279785
1733801437.294175,151353,0.17804069817066193
1733801532.277388,157753,3.8243303298950195
1733801569.264666,160000,2.1082887649536133
1733801607.5894692,162459,-1.8919750452041626
1733801653.1966403,165411,-1.4450405836105347
1733801707.732974,169048,-0.504270076751709
1733801727.4057877,170000,-2.2763147354125977
1733801769.1974325,172851,0.6060581803321838
1733801841.7994137,177743,-0.26654139161109924
1733801880.1849444,180000,-0.8112594485282898
1733801914.6134763,182267,1.509788990020752
1733801962.670518,185312,-2.291534423828125
1733802036.7683496,190000,0.9449056386947632
1733802054.31016,191229,-1.6248303651809692
1733802125.760325,195939,-3.6575629711151123
1733802184.9786406,199790,-2.3801193237304688
1733802191.6174927,200000,-2.7221734523773193
1733802257.8909926,204268,-3.1888680458068848
1733802322.7068567,208573,-1.6290578842163086
1733802348.7493455,210000,-1.497909426689148
1733802373.6336277,211525,-5.498011589050293
1733802439.5423489,215855,-5.059206962585449
1733802500.0558696,219871,-3.364804267883301
1733802505.3156314,220000,-4.480833530426025
1733802562.261331,223667,-4.464404106140137
1733802630.0932364,227829,-5.997471809387207
1733802666.48464,230000,-5.899466514587402
1733802698.1869404,231987,-6.531614303588867
1733802762.7631562,236048,-7.935969352722168
1733802830.8210988,240000,-7.012856483459473
1733802877.7017763,242987,-6.959392070770264
1733802939.9691834,247001,-7.914334774017334
1733802992.6176624,250000,-9.513221740722656
1733803007.6257243,250995,-8.5704927444458
1733803064.234639,254708,-9.243062973022461
1733803125.7762816,258593,-8.282173156738281
1733803151.713569,260000,-9.800485610961914
1733803194.5041797,262868,-10.08338451385498
1733803255.0570729,266692,-10.093323707580566
1733803311.8472197,270000,-8.574056625366211
1733803327.815016,270894,-10.617537498474121
1733803388.133972,274475,-10.217296600341797
1733803445.2745667,278109,-11.47479248046875
1733803478.4041467,280000,-11.743995666503906
1733803506.680626,281820,-10.714247703552246
1733803552.1727328,284607,-11.957286834716797
1733803610.0185208,288101,-11.686315536499023
1733803643.5693252,290000,-10.191622734069824
1733803671.6095567,291732,-11.596092224121094
1733803719.37527,294601,-12.161459922790527
1733803778.0874915,298056,-13.059037208557129
1733803813.6931324,300000,-12.641101837158203
