Wall time,Step,Value
1733797289.2783892,812800,-201.385498046875
1733797290.5938704,819200,-201.68988037109375
1733797291.728398,825600,-204.26010131835938
1733797292.675384,832000,-215.27735900878906
1733797293.3880508,838400,-199.39906311035156
1733797294.7185972,844800,-181.97103881835938
1733797295.6550772,851200,-184.2418212890625
1733797296.6416051,857600,-293.75921630859375
1733797297.8098297,864000,-339.381103515625
1733797298.650916,870400,-366.8925476074219
1733797299.5766494,876800,-283.90753173828125
1733797300.5336068,883200,-224.14773559570312
1733797301.7569387,889600,-205.71826171875
1733797302.7695718,896000,-189.28143310546875
1733797303.5447752,902400,-194.75193786621094
1733797304.2977383,908800,-176.37493896484375
1733797305.2681754,915200,-180.96737670898438
1733797306.7014508,921600,-183.85023498535156
1733797307.9445841,928000,-207.56007385253906
1733797308.8028345,934400,-230.78607177734375
1733797310.1573179,940800,-257.7035827636719
1733797311.3782434,947200,-253.99951171875
1733797312.3308618,953600,-241.29824829101562
1733797313.1866412,960000,-219.56187438964844
1733797314.5170574,966400,-219.2603759765625
1733797315.3272576,972800,-212.50564575195312
1733797316.3003888,979200,-227.45269775390625
1733797317.2881918,985600,-221.86729431152344
1733797318.4931855,992000,-234.13534545898438
1733797319.3349662,998400,-211.8776397705078
