Wall time,Step,Value
1733797155.0294404,6400,-0.6272880434989929
1733797155.829037,12800,-0.7810543775558472
1733797156.6191134,19200,-0.7676772475242615
1733797157.849904,25600,-0.8594064712524414
1733797158.9789555,32000,-0.9195095300674438
1733797159.9368656,38400,-0.8754980564117432
1733797160.8945673,44800,-0.9207291603088379
1733797161.7295542,51200,-0.7906506061553955
1733797162.5821905,57600,-0.7778649926185608
1733797163.803688,64000,-1.018792986869812
1733797164.772996,70400,-0.7594717144966125
1733797165.6811953,76800,-0.9160003662109375
1733797166.600648,83200,-0.9369273781776428
1733797167.40786,89600,-0.7391394972801208
1733797168.1187153,96000,-0.8471705317497253
1733797169.0027905,102400,-0.8615463376045227
1733797170.0302258,108800,-0.7714276313781738
1733797171.1413298,115200,-0.8319714069366455
1733797171.9609199,121600,-0.8008862137794495
1733797172.705896,128000,-0.8539741635322571
1733797173.6484656,134400,-0.9707315564155579
1733797174.6164155,140800,-0.7708093523979187
1733797175.572203,147200,-0.9910023212432861
1733797176.5682237,153600,-1.0003662109375
1733797177.5446892,160000,-0.8690692186355591
1733797178.5526042,166400,-0.8327720761299133
1733797179.5711963,172800,-0.7424677014350891
1733797180.6309283,179200,-0.8473727703094482
1733797181.3346307,185600,-0.7530630230903625
1733797182.3691432,192000,-0.5171965956687927
1733797183.2700365,198400,-0.796215295791626
1733797184.0664103,204800,-0.47098079323768616
1733797185.0664873,211200,-0.3809761106967926
1733797186.216144,217600,-0.4758027195930481
1733797187.5775023,224000,-0.36622127890586853
1733797188.3688755,230400,-0.34870994091033936
1733797189.559131,236800,-0.3207513093948364
1733797190.8849795,243200,-0.38259565830230713
1733797192.1723533,249600,-0.3134559988975525
1733797193.443618,256000,-0.3198685050010681
1733797194.5952935,262400,-0.2995167374610901
1733797195.9126503,268800,-0.28306540846824646
1733797196.9599345,275200,-0.2820202708244324
1733797197.9397366,281600,-0.28146129846572876
1733797199.1752343,288000,-0.36030906438827515
1733797200.4696035,294400,-0.2719442844390869
1733797201.6159563,300800,-0.265256404876709
1733797202.9282534,307200,-0.2467813640832901
1733797204.1968498,313600,-0.23626376688480377
1733797205.326077,320000,-0.27135324478149414
1733797206.5014288,326400,-0.2220698744058609
1733797207.669412,332800,-0.1982707381248474
1733797208.6762938,339200,-0.2622414529323578
1733797210.077831,345600,-0.2167273312807083
1733797210.8912907,352000,-0.2522917687892914
1733797212.0317268,358400,-0.2859164774417877
1733797212.8696966,364800,-0.23406878113746643
1733797214.198588,371200,-0.1875120848417282
1733797215.6184757,377600,-0.1725376397371292
1733797216.78091,384000,-0.1915893852710724
1733797218.2071836,390400,-0.21555723249912262
1733797219.3218915,396800,-0.22787722945213318
1733797220.2608128,403200,-0.17847955226898193
1733797221.2259321,409600,-0.16788765788078308
1733797222.0479949,416000,-0.4767516851425171
1733797223.4122653,422400,-0.1954699605703354
1733797224.8156528,428800,-0.14706161618232727
1733797226.097176,435200,-0.16536158323287964
1733797227.552955,441600,-0.15693795680999756
1733797228.8839438,448000,-0.1750241219997406
1733797229.859935,454400,-0.17634154856204987
1733797230.9295664,460800,-0.13957658410072327
1733797232.1855779,467200,-0.20227046310901642
1733797233.345943,473600,-0.2388298660516739
1733797234.1883962,480000,-0.16587206721305847
1733797235.4631932,486400,-0.2546892762184143
1733797236.4822512,492800,-0.205424964427948
1733797237.8370235,499200,-0.17874687910079956
1733797238.892321,505600,-0.18644671142101288
1733797240.0042698,512000,-0.36185288429260254
1733797241.3344154,518400,-0.15015776455402374
1733797242.2603621,524800,-0.23562276363372803
1733797243.1970432,531200,-0.15237493813037872
1733797244.1683574,537600,-0.15446782112121582
1733797245.1587784,544000,-0.16258175671100616
1733797246.2466998,550400,-0.18905651569366455
1733797247.501754,556800,-0.18378402292728424
1733797248.3564687,563200,-0.16473418474197388
1733797249.642552,569600,-0.16081909835338593
1733797250.6231759,576000,-0.17254455387592316
1733797251.9275587,582400,-0.1717948466539383
1733797252.62948,588800,-0.33308181166648865
1733797253.5733275,595200,-0.1944207400083542
1733797254.4962804,601600,-0.16967207193374634
1733797255.689481,608000,-0.3175264894962311
1733797256.4247007,614400,-0.15479141473770142
1733797257.4082866,620800,-0.18463003635406494
1733797258.8034248,627200,-0.15668262541294098
1733797260.1256351,633600,-0.13811735808849335
1733797260.973852,640000,-0.16030798852443695
1733797261.7879848,646400,-0.17060241103172302
1733797262.6299388,652800,-0.2945886254310608
1733797263.6234272,659200,-0.4910045862197876
1733797264.823994,665600,-0.116655632853508
1733797265.9076176,672000,-0.22290122509002686
1733797266.9612656,678400,-0.16860270500183105
1733797268.2236276,684800,-0.21327325701713562
1733797269.5528874,691200,-0.2285791039466858
1733797270.5989401,697600,-0.28245216608047485
1733797271.8882003,704000,-0.18314500153064728
1733797272.9028323,710400,-0.7296598553657532
1733797274.2140138,716800,-0.31419336795806885
1733797275.2595484,723200,-0.28448498249053955
1733797276.3799334,729600,-0.27815917134284973
1733797277.711407,736000,-0.24516122043132782
1733797278.5606651,742400,-0.3063943386077881
1733797279.3301678,748800,-0.2824209928512573
1733797280.0993435,755200,-0.2583097517490387
1733797281.0961425,761600,-0.2708725929260254
1733797282.0872521,768000,-0.26812806725502014
1733797282.945509,774400,-0.445920467376709
