timesteps,rewards
2.000000000000000000e+02,-9.629128379999999652e+02
4.000000000000000000e+02,-1.370900896000000103e+03
6.000000000000000000e+02,-9.590277730000000247e+02
8.000000000000000000e+02,-9.239942059999999628e+02
1.000000000000000000e+03,-7.735263549999999668e+02
1.200000000000000000e+03,-9.785499859999999899e+02
1.400000000000000000e+03,-1.236289839000000029e+03
1.600000000000000000e+03,-8.710024550000000545e+02
1.800000000000000000e+03,-1.167874260000000049e+03
2.000000000000000000e+03,-1.072408693999999969e+03
2.200000000000000000e+03,-1.174071907000000010e+03
2.400000000000000000e+03,-1.763131147999999939e+03
2.600000000000000000e+03,-1.168913039000000026e+03
2.800000000000000000e+03,-8.866456560000000309e+02
3.000000000000000000e+03,-8.615082109999999602e+02
3.200000000000000000e+03,-1.186978765999999951e+03
3.400000000000000000e+03,-9.705782319999999572e+02
3.600000000000000000e+03,-1.799615475000000060e+03
3.800000000000000000e+03,-1.181397019000000000e+03
4.000000000000000000e+03,-1.126500676000000112e+03
4.200000000000000000e+03,-7.491477539999999635e+02
4.400000000000000000e+03,-9.690942710000000488e+02
4.600000000000000000e+03,-9.542582210000000487e+02
4.800000000000000000e+03,-1.207781795999999986e+03
5.000000000000000000e+03,-7.674218399999999747e+02
5.200000000000000000e+03,-1.736919329999999945e+03
5.400000000000000000e+03,-1.066985795000000053e+03
5.600000000000000000e+03,-9.868167620000000397e+02
5.800000000000000000e+03,-1.315368666999999959e+03
6.000000000000000000e+03,-9.636895929999999453e+02
6.200000000000000000e+03,-1.465466085000000021e+03
6.400000000000000000e+03,-1.144256767000000082e+03
6.600000000000000000e+03,-1.492229859999999917e+03
6.800000000000000000e+03,-8.761315879999999652e+02
7.000000000000000000e+03,-1.192000905999999986e+03
7.200000000000000000e+03,-1.246386332000000039e+03
7.400000000000000000e+03,-1.237900734000000057e+03
7.600000000000000000e+03,-8.754385519999999588e+02
7.800000000000000000e+03,-1.401398048999999901e+03
8.000000000000000000e+03,-1.573847011999999950e+03
8.200000000000000000e+03,-1.216083302999999887e+03
8.400000000000000000e+03,-9.815612300000000232e+02
8.600000000000000000e+03,-1.678602982999999995e+03
8.800000000000000000e+03,-1.333814654000000019e+03
9.000000000000000000e+03,-1.441414492000000109e+03
9.200000000000000000e+03,-9.838500000000000227e+02
9.400000000000000000e+03,-1.534282492999999931e+03
9.600000000000000000e+03,-1.137725609999999961e+03
9.800000000000000000e+03,-1.452153992000000017e+03
1.000000000000000000e+04,-8.633227429999999458e+02
1.020000000000000000e+04,-1.441885438999999906e+03
1.040000000000000000e+04,-1.674919088999999985e+03
1.060000000000000000e+04,-1.716586467000000084e+03
1.080000000000000000e+04,-1.323720381999999972e+03
1.100000000000000000e+04,-1.518298440000000028e+03
1.120000000000000000e+04,-1.136355062000000089e+03
1.140000000000000000e+04,-1.471258632999999918e+03
1.160000000000000000e+04,-1.031852861999999959e+03
1.180000000000000000e+04,-1.206745926999999938e+03
1.200000000000000000e+04,-1.510237789000000021e+03
1.220000000000000000e+04,-1.176152346000000080e+03
1.240000000000000000e+04,-1.121988532000000077e+03
1.260000000000000000e+04,-1.513691567000000077e+03
1.280000000000000000e+04,-1.069311230000000023e+03
1.300000000000000000e+04,-1.019679824000000053e+03
1.320000000000000000e+04,-9.603279360000000224e+02
1.340000000000000000e+04,-5.316797030000000177e+02
1.360000000000000000e+04,-4.023384040000000255e+02
1.380000000000000000e+04,-4.267543450000000007e+02
1.400000000000000000e+04,-4.023107269999999858e+02
1.420000000000000000e+04,-1.331156060000000139e+02
1.440000000000000000e+04,-2.862810759999999846e+02
1.460000000000000000e+04,-8.071129999999999693e-01
1.480000000000000000e+04,-3.246146650000000022e+02
1.500000000000000000e+04,-1.309552750000000003e+02
1.520000000000000000e+04,-3.771706780000000094e+02
1.540000000000000000e+04,-1.278780289999999979e+02
1.560000000000000000e+04,-1.225990240000000000e+02
1.580000000000000000e+04,-9.489319999999999977e-01
1.600000000000000000e+04,-1.235604340000000008e+02
1.620000000000000000e+04,-1.243155079999999941e+02
1.640000000000000000e+04,-2.409379790000000128e+02
1.660000000000000000e+04,-2.475967919999999935e+02
1.680000000000000000e+04,-1.240215780000000052e+02
1.700000000000000000e+04,-2.367773939999999868e+02
1.720000000000000000e+04,-1.267910870000000045e+02
1.740000000000000000e+04,-1.208091770000000054e+02
1.760000000000000000e+04,-1.270683439999999962e+02
1.780000000000000000e+04,-1.228329769999999996e+02
1.800000000000000000e+04,-1.224363419999999962e+02
1.820000000000000000e+04,-2.458614489999999932e+02
1.840000000000000000e+04,-2.444552229999999895e+02
1.860000000000000000e+04,-1.158153549999999967e+02
1.880000000000000000e+04,-2.359397439999999904e+02
1.900000000000000000e+04,-1.150431980000000038e+02
1.920000000000000000e+04,-3.388954390000000103e+02
1.940000000000000000e+04,-1.917121999999999993e+00
1.960000000000000000e+04,-1.653882000000000074e+00
1.980000000000000000e+04,-1.165645669999999967e+02
2.000000000000000000e+04,-1.245734379999999959e+02
