Wall time,Step,Value
1733797427.4479465,800,0.05510206148028374
1733797436.915556,1600,0.05811261385679245
1733797446.2652884,2400,0.11981838196516037
1733797454.9935865,3200,0.21931269764900208
1733797463.482556,4000,0.6702779531478882
1733797472.259552,4800,0.928078293800354
1733797481.4888008,5600,1.9279248714447021
1733797491.1019585,6400,1.371957778930664
1733797500.1861744,7200,1.4062498807907104
1733797509.2435405,8000,1.1571890115737915
1733797518.4910724,8800,1.9819698333740234
1733797528.1983514,9600,2.1018431186676025
1733797537.8917923,10400,2.8716845512390137
1733797546.652195,11200,1.8439749479293823
1733797556.0711346,12000,1.7427453994750977
1733797566.2045522,12800,1.634763240814209
1733797575.0308876,13600,1.7713336944580078
1733797583.2648885,14400,1.3982839584350586
1733797593.008249,15200,1.813187599182129
1733797602.2125907,16000,1.4796202182769775
1733797611.612794,16800,1.4944920539855957
1733797620.9357958,17600,0.999422013759613
1733797630.3563316,18400,1.3561935424804688
1733797639.4642854,19200,1.0636950731277466
1733797648.5514777,20000,1.0427758693695068
