timesteps,rewards
1.600000000000000000e+03,-1.146183941000000004e+03
3.200000000000000000e+03,-1.052681151000000000e+03
4.800000000000000000e+03,-1.381243181999999933e+03
6.400000000000000000e+03,-1.008413098999999988e+03
8.000000000000000000e+03,-1.135552682999999888e+03
9.600000000000000000e+03,-9.508115179999999782e+02
1.120000000000000000e+04,-1.282451888999999937e+03
1.280000000000000000e+04,-9.933186530000000403e+02
1.440000000000000000e+04,-1.235354998999999907e+03
1.600000000000000000e+04,-8.764377919999999449e+02
1.760000000000000000e+04,-9.184579370000000154e+02
1.920000000000000000e+04,-8.967735430000000179e+02
2.080000000000000000e+04,-1.700339917999999898e+03
2.240000000000000000e+04,-1.642489847000000054e+03
2.400000000000000000e+04,-1.680854082999999946e+03
2.560000000000000000e+04,-1.007143000000000029e+03
2.720000000000000000e+04,-9.168659390000000258e+02
2.880000000000000000e+04,-1.005158591000000001e+03
3.040000000000000000e+04,-8.634206590000000006e+02
3.200000000000000000e+04,-9.966915340000000469e+02
3.360000000000000000e+04,-1.556889521999999943e+03
3.520000000000000000e+04,-1.023103384000000005e+03
3.680000000000000000e+04,-7.716382569999999532e+02
3.840000000000000000e+04,-1.237658059999999978e+03
4.000000000000000000e+04,-7.083094419999999900e+02
4.160000000000000000e+04,-9.566279369999999744e+02
4.320000000000000000e+04,-1.495088054999999940e+03
4.480000000000000000e+04,-1.506333538999999973e+03
4.640000000000000000e+04,-1.345049751999999899e+03
4.800000000000000000e+04,-1.501495331000000078e+03
4.960000000000000000e+04,-9.606968669999999975e+02
5.120000000000000000e+04,-1.428833170000000109e+03
5.280000000000000000e+04,-9.751024459999999863e+02
5.440000000000000000e+04,-7.923860750000000053e+02
5.600000000000000000e+04,-7.819121959999999945e+02
5.760000000000000000e+04,-1.588625127999999904e+03
5.920000000000000000e+04,-6.839427699999999959e+02
6.080000000000000000e+04,-5.826298550000000205e+02
6.240000000000000000e+04,-5.452055689999999686e+02
6.400000000000000000e+04,-9.684718850000000430e+02
6.560000000000000000e+04,-4.122755999999999972e+02
6.720000000000000000e+04,-1.319977214000000004e+03
6.880000000000000000e+04,-1.211282934999999952e+03
7.040000000000000000e+04,-7.672272239999999783e+02
7.200000000000000000e+04,-9.342107250000000249e+02
7.360000000000000000e+04,-1.302620595999999978e+03
7.520000000000000000e+04,-9.120722690000000057e+02
7.680000000000000000e+04,-1.095844291999999996e+03
7.840000000000000000e+04,-6.262766000000000304e+02
8.000000000000000000e+04,-1.426037426000000096e+03
8.160000000000000000e+04,-6.741293409999999540e+02
8.320000000000000000e+04,-1.313984314999999924e+03
8.480000000000000000e+04,-8.144920720000000074e+02
8.640000000000000000e+04,-1.546641820999999936e+03
8.800000000000000000e+04,-1.498260162999999920e+03
8.960000000000000000e+04,-6.929520420000000058e+02
9.120000000000000000e+04,-6.645593129999999746e+02
9.280000000000000000e+04,-1.149020447999999988e+03
9.440000000000000000e+04,-1.427465269999999919e+03
9.600000000000000000e+04,-1.443676846000000069e+03
9.760000000000000000e+04,-1.376539944999999989e+03
9.920000000000000000e+04,-1.323080038000000059e+03
1.008000000000000000e+05,-1.082981743000000051e+03
1.024000000000000000e+05,-1.216926060000000007e+03
1.040000000000000000e+05,-8.710078809999999976e+02
1.056000000000000000e+05,-1.510613507999999911e+03
1.072000000000000000e+05,-1.121171415000000025e+03
1.088000000000000000e+05,-9.911417549999999892e+02
1.104000000000000000e+05,-8.354844460000000481e+02
1.120000000000000000e+05,-5.480477240000000165e+02
1.136000000000000000e+05,-5.387758900000000040e+02
1.152000000000000000e+05,-1.493804552000000058e+03
1.168000000000000000e+05,-7.724477090000000317e+02
1.184000000000000000e+05,-1.437860672000000022e+03
1.200000000000000000e+05,-5.440633400000000393e+02
1.216000000000000000e+05,-6.704779150000000527e+02
1.232000000000000000e+05,-1.142387570999999980e+03
1.248000000000000000e+05,-1.170244237000000112e+03
1.264000000000000000e+05,-8.281795190000000275e+02
1.280000000000000000e+05,-1.276419057999999950e+03
1.296000000000000000e+05,-9.389745940000000246e+02
1.312000000000000000e+05,-1.330509677000000011e+03
1.328000000000000000e+05,-1.507507027000000107e+03
1.344000000000000000e+05,-9.202457369999999628e+02
1.360000000000000000e+05,-1.507582468999999946e+03
1.376000000000000000e+05,-1.286129689000000099e+03
1.392000000000000000e+05,-1.533587430999999924e+03
1.408000000000000000e+05,-6.957378800000000183e+02
1.424000000000000000e+05,-1.495925647999999910e+03
1.440000000000000000e+05,-7.964317439999999806e+02
1.456000000000000000e+05,-1.344355459999999994e+03
1.472000000000000000e+05,-6.549809709999999541e+02
1.488000000000000000e+05,-1.496744950000000017e+03
1.504000000000000000e+05,-6.777222470000000385e+02
1.520000000000000000e+05,-8.220031719999999495e+02
1.536000000000000000e+05,-9.870144030000000157e+02
1.552000000000000000e+05,-1.353380047000000104e+03
1.568000000000000000e+05,-1.494316450000000032e+03
1.584000000000000000e+05,-1.183862000999999964e+03
1.600000000000000000e+05,-5.557614919999999756e+02
1.616000000000000000e+05,-1.498021709000000101e+03
1.632000000000000000e+05,-4.162780989999999974e+02
1.648000000000000000e+05,-7.706067460000000438e+02
1.664000000000000000e+05,-6.074274329999999509e+02
1.680000000000000000e+05,-1.496222919999999931e+03
1.696000000000000000e+05,-1.180262424000000010e+03
1.712000000000000000e+05,-5.497601270000000113e+02
1.728000000000000000e+05,-1.192288620000000037e+03
1.744000000000000000e+05,-1.107651225999999951e+03
1.760000000000000000e+05,-1.323219481999999971e+03
1.776000000000000000e+05,-1.230632474000000002e+03
1.792000000000000000e+05,-1.125770704000000023e+03
1.808000000000000000e+05,-1.277936535000000049e+03
1.824000000000000000e+05,-1.430104055000000017e+03
1.840000000000000000e+05,-9.663867060000000038e+02
1.856000000000000000e+05,-1.389917049999999961e+02
1.872000000000000000e+05,-1.265223032000000103e+03
1.888000000000000000e+05,-1.267552365000000009e+03
1.904000000000000000e+05,-1.366489391000000069e+03
1.920000000000000000e+05,-1.503175778000000037e+03
1.936000000000000000e+05,-1.515056166999999959e+03
1.952000000000000000e+05,-7.314663259999999809e+02
1.968000000000000000e+05,-8.076230480000000398e+02
1.984000000000000000e+05,-1.529447580000000016e+03
2.000000000000000000e+05,-1.082006683000000066e+03
2.016000000000000000e+05,-6.828819099999999480e+02
2.032000000000000000e+05,-1.285936950999999908e+03
2.048000000000000000e+05,-8.460871849999999768e+02
2.064000000000000000e+05,-4.173006040000000212e+02
2.080000000000000000e+05,-1.106472440000000006e+03
2.096000000000000000e+05,-8.169107229999999618e+02
2.112000000000000000e+05,-6.655305839999999762e+02
2.128000000000000000e+05,-8.039903150000000096e+02
2.144000000000000000e+05,-6.736929390000000240e+02
2.160000000000000000e+05,-5.726337399999999889e+02
2.176000000000000000e+05,-1.228345980000000054e+03
2.192000000000000000e+05,-9.488380779999999959e+02
2.208000000000000000e+05,-9.590126109999999926e+02
2.224000000000000000e+05,-1.143399335999999948e+03
2.240000000000000000e+05,-1.212396972000000005e+03
2.256000000000000000e+05,-8.107482189999999491e+02
2.272000000000000000e+05,-8.207871039999999994e+02
2.288000000000000000e+05,-1.268103219000000081e+03
2.304000000000000000e+05,-1.354039199000000053e+03
2.320000000000000000e+05,-1.156355780999999979e+03
2.336000000000000000e+05,-3.087647049999999922e+02
2.352000000000000000e+05,-1.072121842000000015e+03
2.368000000000000000e+05,-9.768492800000000216e+02
2.384000000000000000e+05,-1.409338923000000023e+03
2.400000000000000000e+05,-1.366176281000000017e+03
2.416000000000000000e+05,-9.902308379999999488e+02
2.432000000000000000e+05,-1.364313560999999936e+03
2.448000000000000000e+05,-4.571290500000000065e+02
2.464000000000000000e+05,-1.470372241000000031e+03
2.480000000000000000e+05,-2.735925839999999880e+02
2.496000000000000000e+05,-5.301891999999999605e+00
2.512000000000000000e+05,-9.273603530000000319e+02
2.528000000000000000e+05,-1.191262668999999960e+03
2.544000000000000000e+05,-6.855703069999999570e+02
2.560000000000000000e+05,-5.418582750000000487e+02
2.576000000000000000e+05,-9.881231930000000148e+02
2.592000000000000000e+05,-1.491554781999999932e+03
2.608000000000000000e+05,-8.180471179999999549e+02
2.624000000000000000e+05,-1.502375639999999976e+03
2.640000000000000000e+05,-5.411782640000000129e+02
