timesteps,rewards
2.000000000000000000e+02,-1.384510843000000023e+03
4.000000000000000000e+02,-1.741920640999999932e+03
6.000000000000000000e+02,-1.311640587000000096e+03
8.000000000000000000e+02,-1.603210677000000032e+03
1.000000000000000000e+03,-1.794321367999999893e+03
1.200000000000000000e+03,-1.735997957000000042e+03
1.400000000000000000e+03,-1.502197740999999951e+03
1.600000000000000000e+03,-1.280883749000000080e+03
1.800000000000000000e+03,-1.102590433999999959e+03
2.000000000000000000e+03,-7.708434059999999590e+02
2.200000000000000000e+03,-6.552415049999999610e+02
2.400000000000000000e+03,-5.180791420000000471e+02
2.600000000000000000e+03,-1.298709990000000118e+02
2.800000000000000000e+03,-6.573609719999999470e+02
3.000000000000000000e+03,-2.705139790000000062e+02
3.200000000000000000e+03,-2.475293619999999919e+02
3.400000000000000000e+03,-3.313385870000000182e+02
3.600000000000000000e+03,-3.456816610000000196e+02
3.800000000000000000e+03,-2.391938999999999815e+00
4.000000000000000000e+03,-1.244679770000000048e+02
4.200000000000000000e+03,-1.221595820000000003e+02
4.400000000000000000e+03,-2.986160439999999880e+02
4.600000000000000000e+03,-2.585194169999999758e+02
4.800000000000000000e+03,-1.232798520000000053e+02
5.000000000000000000e+03,-2.445846369999999865e+02
5.200000000000000000e+03,-2.454429849999999931e+02
5.400000000000000000e+03,-1.232162409999999966e+02
5.600000000000000000e+03,-1.239707290000000057e+02
5.800000000000000000e+03,-1.229970509999999990e+02
6.000000000000000000e+03,-2.479189200000000142e+02
6.200000000000000000e+03,-2.301886299999999892e+02
6.400000000000000000e+03,-1.245486769999999979e+02
6.600000000000000000e+03,-1.286093089999999961e+02
6.800000000000000000e+03,-2.302406090000000063e+02
7.000000000000000000e+03,-1.148063800000000043e+02
7.200000000000000000e+03,-1.216736659999999972e+02
7.400000000000000000e+03,-1.231188729999999936e+02
7.600000000000000000e+03,-2.404978529999999921e+02
7.800000000000000000e+03,-1.216586300000000023e+02
8.000000000000000000e+03,-1.204656860000000052e+02
8.200000000000000000e+03,-1.162485130000000026e+02
8.400000000000000000e+03,-1.195256009999999947e+02
8.600000000000000000e+03,-2.242224730000000079e+02
8.800000000000000000e+03,-1.175798740000000038e+02
9.000000000000000000e+03,-2.267492180000000133e+02
9.200000000000000000e+03,-1.268777599999999950e+02
9.400000000000000000e+03,-1.238405000000000058e+02
9.600000000000000000e+03,-1.149546009999999967e+02
9.800000000000000000e+03,-2.416797249999999906e+02
1.000000000000000000e+04,-2.325082439999999906e+02
1.020000000000000000e+04,-1.273194709999999930e+02
1.040000000000000000e+04,-1.275560499999999990e+02
1.060000000000000000e+04,-1.220752470000000045e+02
1.080000000000000000e+04,-1.247156609999999972e+02
1.100000000000000000e+04,-4.703615000000000101e+00
1.120000000000000000e+04,-2.269159219999999948e+02
1.140000000000000000e+04,-1.754594999999999905e+00
1.160000000000000000e+04,-1.198442579999999964e+02
1.180000000000000000e+04,-1.277992009999999965e+02
1.200000000000000000e+04,-1.279705699999999950e+02
1.220000000000000000e+04,-1.224387040000000013e+02
1.240000000000000000e+04,-1.197663859999999971e+02
1.260000000000000000e+04,-1.152015520000000066e+02
1.280000000000000000e+04,-2.246302609999999902e+02
1.300000000000000000e+04,-1.136583660000000009e+02
1.320000000000000000e+04,-7.979950000000000099e-01
1.340000000000000000e+04,-1.284112519999999904e+02
1.360000000000000000e+04,-1.027082000000000050e+00
1.380000000000000000e+04,-1.311366999999999949e+00
1.400000000000000000e+04,-4.479752000000000400e+00
1.420000000000000000e+04,-2.410138599999999940e+02
1.440000000000000000e+04,-1.274733659999999986e+02
1.460000000000000000e+04,-1.280333249999999907e+02
1.480000000000000000e+04,-1.181528160000000014e+02
1.500000000000000000e+04,-1.209047529999999995e+02
1.520000000000000000e+04,-2.375259360000000015e+02
1.540000000000000000e+04,-2.541168079999999918e+02
1.560000000000000000e+04,-1.803182000000000063e+00
1.580000000000000000e+04,-1.611288999999999971e+00
1.600000000000000000e+04,-1.242817340000000002e+02
1.620000000000000000e+04,-2.407149330000000020e+02
1.640000000000000000e+04,-1.171000570000000067e+02
1.660000000000000000e+04,-2.381864960000000053e+02
1.680000000000000000e+04,-2.473228999999999900e+00
1.700000000000000000e+04,-1.319043299999999874e+02
1.720000000000000000e+04,-2.366160399999999981e+02
1.740000000000000000e+04,-1.210375650000000007e+02
1.760000000000000000e+04,-7.518880000000000008e-01
1.780000000000000000e+04,-1.209551869999999951e+02
1.800000000000000000e+04,-1.196215980000000059e+02
1.820000000000000000e+04,-1.245414970000000068e+02
1.840000000000000000e+04,-1.275288240000000002e+02
1.860000000000000000e+04,-1.241570569999999947e+02
1.880000000000000000e+04,-1.211900519999999943e+02
1.900000000000000000e+04,-1.178799400000000048e+02
1.920000000000000000e+04,-9.764009999999999634e-01
1.940000000000000000e+04,-3.616899000000000086e+00
1.960000000000000000e+04,-2.776933999999999791e+00
1.980000000000000000e+04,-2.265214359999999942e+02
2.000000000000000000e+04,-1.164835850000000050e+02
