Wall time,Step,Value
1733798164.0268953,12800,0.2197643369436264
1733798166.9926057,25600,0.105497807264328
1733798170.1375847,38400,-0.1804967224597931
1733798173.3435411,51200,-0.012943146750330925
1733798176.7927957,64000,-0.0532078742980957
1733798180.0295186,76800,0.1435312032699585
1733798183.2677894,89600,-0.004938667640089989
1733798186.676803,102400,0.02600850537419319
1733798189.721449,115200,0.030730322003364563
1733798192.965985,128000,0.02102220058441162
1733798196.0431588,140800,0.006543251685798168
1733798199.2602575,153600,0.11503175646066666
1733798206.2835684,160000,-0.01198527030646801
1733798207.8176498,166400,-0.0035476505290716887
1733798210.8842473,179200,-0.008746981620788574
1733798214.1158173,192000,-0.0142982117831707
1733798217.2350812,204800,0.00027935043908655643
1733798220.324231,217600,-0.005654667969793081
1733798223.347457,230400,0.005812561139464378
1733798226.522605,243200,-0.028753913938999176
1733798229.4750876,256000,-0.0041119735687971115
1733798232.545055,268800,-0.039994701743125916
1733798235.6885195,281600,-0.00253015523776412
1733798238.7753768,294400,-0.0010362927569076419
1733798241.766578,307200,-0.000882842403370887
1733798252.0635977,320000,0.0013844224158674479
1733798254.9362307,332800,-0.0017591345822438598
1733798257.8187044,345600,0.00849166326224804
1733798260.9477983,358400,0.0025091394782066345
1733798263.8452733,371200,-0.0028881458565592766
1733798266.9558556,384000,0.0036148063372820616
1733798270.1244502,396800,-0.007106858771294355
1733798273.1160707,409600,0.002592284232378006
1733798276.0494764,422400,-0.0020505511201918125
1733798279.6128798,435200,0.013638224452733994
1733798282.37269,448000,-0.014748899266123772
1733798285.3523226,460800,0.0010382304899394512
1733798288.2477827,473600,-0.009436889551579952
1733798297.7691846,480000,-0.13371136784553528
1733798299.2988067,486400,-0.021948233246803284
1733798302.5155864,499200,-0.011413617059588432
1733798305.4967642,512000,-0.007609930820763111
1733798308.3136573,524800,0.004012874327600002
1733798311.2665272,537600,-0.006575741805136204
1733798314.249935,550400,0.0001319278817391023
1733798317.157088,563200,-0.0007449708646163344
1733798319.9351783,576000,-0.019842099398374557
1733798322.8659308,588800,-0.0002747767139226198
1733798325.7756958,601600,-0.0014662081375718117
1733798328.7017717,614400,0.00044897233601659536
1733798331.750904,627200,0.007914504036307335
1733798340.3531096,640000,-0.0010147211141884327
1733798343.575051,652800,-0.011687097139656544
1733798346.4591331,665600,-0.006278559565544128
1733798349.4337184,678400,-0.01544850505888462
1733798352.7049825,691200,0.03926531970500946
1733798355.9042776,704000,-0.22258935868740082
1733798359.0619063,716800,-0.07090890407562256
1733798362.2712154,729600,-0.17663370072841644
1733798365.3174512,742400,0.22971785068511963
1733798368.3564422,755200,0.049674712121486664
1733798371.3758762,768000,0.06109549105167389
1733798374.4288406,780800,-0.07044174522161484
1733798377.5612094,793600,-0.052846841514110565
1733798383.9221303,800000,0.012915829196572304
1733798385.387374,806400,-0.05745299160480499
1733798388.4633217,819200,0.01917916163802147
1733798391.4501574,832000,-0.002669794950634241
1733798394.5905948,844800,-0.017127739265561104
1733798398.0107987,857600,-0.036952659487724304
1733798401.1415508,870400,-0.05297916382551193
1733798404.4035466,883200,0.013660963624715805
1733798407.406235,896000,0.012561120092868805
1733798410.5280964,908800,0.022976674139499664
1733798413.5550723,921600,-0.14119040966033936
1733798416.6759593,934400,0.07100899517536163
1733798419.7330196,947200,0.010223690420389175
1733798427.8840404,960000,-0.014436347410082817
1733798430.8713918,972800,-0.14634007215499878
1733798433.7951174,985600,-0.008501174859702587
1733798436.8418539,998400,-0.011202841997146606
1733798440.3809988,1011200,-0.0037987155374139547
1733798443.3481696,1024000,-0.014626558870077133
1733798446.5341165,1036800,-0.001959851710125804
1733798449.6437669,1049600,0.0009601135388948023
1733798453.268438,1062400,0.0031217713840305805
1733798456.3996863,1075200,-0.0011625303886830807
1733798459.6178143,1088000,-0.00041040280484594405
1733798462.7632084,1100800,-0.005258995108306408
1733798466.1050286,1113600,-0.02361742965877056
1733798473.3353872,1120000,-0.007198368664830923
1733798474.9921672,1126400,-0.0005806953413411975
1733798478.0242963,1139200,-0.004738407675176859
1733798481.2135296,1152000,0.00017759927141014487
1733798484.0830832,1164800,-0.0015706178965047002
1733798487.2420974,1177600,-0.0036706654354929924
1733798490.2110434,1190400,0.00013483563088811934
1733798493.3202984,1203200,-0.0025476289447396994
1733798496.219683,1216000,-0.0007327751955017447
1733798499.1934602,1228800,-0.00019345241889823228
1733798502.0591848,1241600,-0.0037621730007231236
1733798504.8713236,1254400,-0.0015720123192295432
1733798507.8132794,1267200,-0.004993349779397249
1733798519.0586147,1280000,0.011677050963044167
1733798522.2647538,1292800,-0.002963779028505087
1733798525.2475238,1305600,-0.0014735790900886059
1733798528.018464,1318400,-0.0004958602366968989
1733798531.1208656,1331200,-0.0017750791739672422
1733798534.1664538,1344000,0.001187068410217762
1733798537.040907,1356800,-0.0009888369822874665
1733798539.8243513,1369600,-0.002292193006724119
1733798542.7028828,1382400,-0.0006709125591441989
1733798545.6550372,1395200,-0.0024518424179404974
1733798548.453301,1408000,-0.002052541356533766
1733798551.486352,1420800,-0.0037842104211449623
1733798554.3578982,1433600,-0.001420212909579277
1733798563.8028383,1440000,-0.0012841467978432775
1733798565.2120237,1446400,-0.0008002346148714423
1733798568.256225,1459200,-0.00022186088608577847
1733798571.5392284,1472000,-0.000288966519292444
1733798574.397063,1484800,-0.005461239255964756
1733798577.4061196,1497600,-0.0008675613207742572
1733798580.4966202,1510400,-0.001270182547159493
1733798583.3799639,1523200,-0.0010995102347806096
1733798586.4290638,1536000,-0.0012690832372754812
1733798589.8082275,1548800,-0.0015899906866252422
1733798592.8389668,1561600,-0.0009167114039883018
1733798596.034539,1574400,-0.000665161875076592
1733798599.1373382,1587200,-0.0012653019512072206
1733798607.4327312,1600000,-0.00730352895334363
1733798610.7140527,1612800,-0.03330731391906738
1733798613.839233,1625600,0.08595048636198044
1733798617.0892572,1638400,0.23271262645721436
1733798620.0304685,1651200,0.10339996218681335
1733798623.016203,1664000,-0.0028367831837385893
1733798626.4725041,1676800,-0.006093792617321014
1733798629.6857364,1689600,-0.028622906655073166
1733798632.5372937,1702400,-0.04889584705233574
1733798635.8898325,1715200,-0.021687669679522514
1733798638.7200806,1728000,-0.02118588611483574
1733798641.698206,1740800,0.002925821114331484
1733798644.5788977,1753600,-0.00037761288695037365
1733798654.4593909,1760000,-0.007134617306292057
1733798655.8468354,1766400,0.013953257352113724
1733798658.8749902,1779200,-0.003847740590572357
1733798662.3703854,1792000,0.12746074795722961
1733798665.611274,1804800,0.11050467938184738
1733798668.5623145,1817600,0.038352273404598236
1733798671.5323884,1830400,-0.013864331878721714
1733798674.5032382,1843200,0.03069741651415825
1733798677.4644005,1856000,0.031621742993593216
1733798680.3749394,1868800,0.003952127881348133
1733798683.3445714,1881600,-0.001257724710740149
1733798686.531904,1894400,-0.0007889500120654702
1733798689.443798,1907200,0.0038730965461581945
1733798700.4914773,1920000,0.001328654820099473
1733798703.4568877,1932800,-0.0003967016818933189
1733798706.378586,1945600,-0.000620631908532232
1733798709.708252,1958400,-0.0026412992738187313
1733798712.9318516,1971200,-0.0005169383948668838
1733798716.0061681,1984000,0.005145533941686153
1733798719.1199195,1996800,-0.002298944629728794
1733798722.2744293,2009600,0.12654568254947662
1733798725.3816476,2022400,-0.08844815939664841
1733798728.3015177,2035200,0.14606131613254547
1733798731.1849222,2048000,0.08328940719366074
1733798734.0770226,2060800,-0.0328732430934906
1733798737.0936296,2073600,0.15720978379249573
1733798747.3188818,2080000,-0.020485948771238327
1733798748.8030536,2086400,0.0031478293240070343
1733798751.9146347,2099200,0.02487117052078247
1733798754.9794629,2112000,0.001615406945347786
1733798758.2452667,2124800,-0.0020252407994121313
