Wall time,Step,Value
1733798164.026873,12800,-1.0295737981796265
1733798166.9925828,25600,-1.034628987312317
1733798170.1375623,38400,-2.6421360969543457
1733798173.3434753,51200,0.8835784792900085
1733798176.7927716,64000,1.9454729557037354
1733798180.029494,76800,-0.7889981269836426
1733798183.2677634,89600,1.6083488464355469
1733798186.67678,102400,-0.20972898602485657
1733798189.7214265,115200,1.3966342210769653
1733798192.9659176,128000,1.3748382329940796
1733798196.0431345,140800,2.649686098098755
1733798199.2601874,153600,1.4207695722579956
1733798206.2835426,160000,2.426462173461914
1733798207.8175993,166400,2.8706140518188477
1733798210.8842232,179200,3.34673810005188
1733798214.1157935,192000,2.8808720111846924
1733798217.2350566,204800,3.2060487270355225
1733798220.3242085,217600,3.3881478309631348
1733798223.3473907,230400,4.071391582489014
1733798226.5225806,243200,3.7370615005493164
1733798229.4750633,256000,4.429782390594482
1733798232.545033,268800,1.9472684860229492
1733798235.6884966,281600,3.741987943649292
1733798238.7753482,294400,0.5209780335426331
1733798241.7665532,307200,4.405454635620117
1733798252.0635734,320000,3.082469940185547
1733798254.936208,332800,4.87652587890625
1733798257.8186817,345600,5.30734920501709
1733798260.947767,358400,4.789514541625977
1733798263.8452513,371200,4.908825397491455
1733798266.9558318,384000,5.152437686920166
1733798270.124428,396800,5.154998779296875
1733798273.116036,409600,5.37539005279541
1733798276.049454,422400,4.890561103820801
1733798279.6128561,435200,5.552576541900635
1733798282.3726687,448000,5.795082092285156
1733798285.352299,460800,5.771291732788086
1733798288.2477598,473600,5.821121692657471
1733798297.769116,480000,2.851238250732422
1733798299.298785,486400,4.925480842590332
1733798302.515563,499200,5.274110317230225
1733798305.4967306,512000,4.7253265380859375
1733798308.313633,524800,5.8458967208862305
1733798311.2665048,537600,5.33592414855957
1733798314.2498858,550400,6.159099578857422
1733798317.1570551,563200,6.111960411071777
1733798319.9351568,576000,6.340851306915283
1733798322.8659077,588800,6.17683219909668
1733798325.7756724,601600,5.945322036743164
1733798328.7017498,614400,4.695333003997803
1733798331.750881,627200,4.541972637176514
1733798340.353086,640000,3.182809352874756
1733798343.575028,652800,4.391234874725342
1733798346.4591107,665600,3.8099865913391113
1733798349.433695,678400,4.161078929901123
1733798352.704917,691200,3.826843738555908
1733798355.9042537,704000,-1.1460524797439575
1733798359.0618637,716800,-1.9712564945220947
1733798362.2711914,729600,-1.062406301498413
1733798365.3174295,742400,-1.7327728271484375
1733798368.3564181,755200,-1.5675145387649536
1733798371.3758423,768000,-1.2478134632110596
1733798374.428818,780800,-0.9910316467285156
1733798377.561187,793600,-0.985045850276947
1733798383.9220624,800000,-0.9648430943489075
1733798385.387351,806400,-1.043921947479248
1733798388.4632995,819200,-0.9237684011459351
1733798391.4501357,832000,-1.0336352586746216
1733798394.5905728,844800,-1.1535775661468506
1733798398.0107758,857600,-1.0885398387908936
1733798401.1415188,870400,-0.862423300743103
1733798404.4035234,883200,-1.2236900329589844
1733798407.4062133,896000,-1.0682573318481445
1733798410.5280244,908800,-0.9924423694610596
1733798413.5550056,921600,-0.6152346134185791
1733798416.675892,934400,-1.0025235414505005
1733798419.732998,947200,-1.1801776885986328
1733798427.8839695,960000,-1.1692583560943604
1733798430.8713698,972800,-1.1827481985092163
1733798433.7950504,985600,-1.2145994901657104
1733798436.8418307,998400,-0.8509500622749329
1733798440.3809783,1011200,-1.6138213872909546
1733798443.3481472,1024000,-2.163102626800537
1733798446.534094,1036800,-1.3348476886749268
1733798449.6437445,1049600,-1.483716607093811
1733798453.2683694,1062400,-1.649242877960205
1733798456.3996625,1075200,-1.4908638000488281
1733798459.6177924,1088000,-1.20219886302948
1733798462.7631867,1100800,-1.2487281560897827
1733798466.104962,1113600,-0.9025081396102905
1733798473.3353155,1120000,-0.7378838658332825
1733798474.9921007,1126400,-0.8448845148086548
1733798478.0242312,1139200,-0.33711162209510803
1733798481.2135074,1152000,-0.7308286428451538
1733798484.0830607,1164800,-0.47705650329589844
1733798487.2420754,1177600,-0.8774303197860718
1733798490.2110188,1190400,-0.49719497561454773
1733798493.3202739,1203200,-0.9741860032081604
1733798496.2196603,1216000,-0.7894449234008789
1733798499.1934366,1228800,-0.17809873819351196
1733798502.0591605,1241600,-0.4002842903137207
1733798504.8712919,1254400,-0.3362990617752075
1733798507.8132567,1267200,-0.2887679636478424
1733798519.058542,1280000,1.107826590538025
1733798522.2647314,1292800,-0.43233171105384827
1733798525.2474582,1305600,-0.32976245880126953
1733798528.0184414,1318400,-0.22255268692970276
1733798531.1207974,1331200,-0.2239813357591629
1733798534.1664298,1344000,-0.3461906611919403
1733798537.0408845,1356800,-0.3318853974342346
1733798539.8243287,1369600,-0.40942662954330444
1733798542.7028599,1382400,-0.26989173889160156
1733798545.6550128,1395200,-0.21394847333431244
1733798548.4532785,1408000,-0.15557441115379333
1733798551.4863286,1420800,-0.016328228637576103
1733798554.3578753,1433600,-0.009083336219191551
1733798563.8027685,1440000,-0.12932316958904266
1733798565.2120006,1446400,-0.18103420734405518
1733798568.2562027,1459200,-0.0363234207034111
1733798571.5392053,1472000,-0.03792550042271614
1733798574.3970397,1484800,0.06539623439311981
1733798577.4060965,1497600,0.2600399851799011
1733798580.4965937,1510400,0.3334110677242279
1733798583.3799405,1523200,0.3449937701225281
1733798586.4290402,1536000,0.44034379720687866
1733798589.8082037,1548800,0.3849860429763794
1733798592.8389435,1561600,0.45748212933540344
1733798596.0345137,1574400,0.6212530136108398
1733798599.1373155,1587200,0.6895654797554016
1733798607.4327075,1600000,0.764067530632019
1733798610.7140305,1612800,1.03849196434021
1733798613.8392107,1625600,0.44235852360725403
1733798617.0892334,1638400,0.3384149372577667
1733798620.0304446,1651200,0.38240453600883484
1733798623.0161788,1664000,0.40481263399124146
1733798626.4724817,1676800,0.4946570098400116
1733798629.6857147,1689600,0.6528477668762207
1733798632.5372715,1702400,0.7133686542510986
1733798635.88981,1715200,0.9238121509552002
1733798638.720058,1728000,0.5577529668807983
1733798641.6981828,1740800,0.8833756446838379
1733798644.5788743,1753600,1.1304218769073486
1733798654.4593241,1760000,1.1332918405532837
1733798655.8468134,1766400,0.7858164310455322
1733798658.8749666,1779200,0.6624678373336792
1733798662.3703651,1792000,0.40764230489730835
1733798665.6112494,1804800,0.1792532503604889
1733798668.5622914,1817600,0.11248950660228729
1733798671.5323653,1830400,0.03701247647404671
1733798674.5032144,1843200,0.32976844906806946
1733798677.4643805,1856000,0.13487663865089417
1733798680.3749192,1868800,0.45809972286224365
1733798683.3445497,1881600,0.38512903451919556
1733798686.5318384,1894400,0.533592939376831
1733798689.443775,1907200,0.5712793469429016
1733798700.4914093,1920000,0.6924687027931213
1733798703.4568655,1932800,0.6955919861793518
1733798706.3785195,1945600,0.7583643198013306
1733798709.7082303,1958400,0.5542565584182739
1733798712.9318287,1971200,0.5846084952354431
1733798716.0061457,1984000,0.5540013909339905
1733798719.1198869,1996800,0.5849048495292664
1733798722.274408,2009600,0.4740903675556183
1733798725.3816228,2022400,0.5748764276504517
1733798728.3014941,2035200,0.8031914234161377
1733798731.1848998,2048000,1.0680729150772095
1733798734.0769994,2060800,1.009652853012085
1733798737.0935962,2073600,0.9932436943054199
1733798747.3188138,2080000,0.9472264051437378
1733798748.8030221,2086400,0.8976740837097168
1733798751.9146054,2099200,0.8010676503181458
1733798754.97944,2112000,0.7872315645217896
1733798758.2452018,2124800,1.0479520559310913
