Wall time,Step,Value
1733798164.0268147,12800,73.45205688476562
1733798166.9925232,25600,133.7105255126953
1733798170.1375034,38400,344.29998779296875
1733798173.3433647,51200,305.8399963378906
1733798176.7926888,64000,305.8399963378906
1733798180.0294292,76800,364.8800048828125
1733798183.2676983,89600,364.8800048828125
1733798186.6767178,102400,568.6300048828125
1733798189.7213652,115200,568.72998046875
1733798192.9658134,128000,781.219970703125
1733798196.0430713,140800,781.219970703125
1733798199.2600718,153600,873.8900146484375
1733798207.8175397,166400,873.8900146484375
1733798210.8841608,179200,873.8900146484375
1733798214.1157238,192000,1030.22998046875
1733798217.2349923,204800,1030.22998046875
1733798220.3241498,217600,1090.5899658203125
1733798223.3472624,230400,1090.5899658203125
1733798226.5225134,243200,1287.7099609375
1733798229.4749987,256000,1287.7099609375
1733798232.5449717,268800,1288.300048828125
1733798235.6884367,281600,1288.300048828125
1733798238.7752874,294400,1288.1300048828125
1733798241.7664895,307200,1288.1300048828125
1733798252.064464,320000,1301.8699951171875
1733798254.9361408,332800,1227.1199951171875
1733798257.818621,345600,1288.4000244140625
1733798260.9476902,358400,1241.0899658203125
1733798263.8451936,371200,1256.4200439453125
1733798266.955768,384000,1316.27001953125
1733798270.12437,396800,1345.1800537109375
1733798273.1159608,409600,1329.780029296875
1733798276.0493965,422400,1344.3599853515625
1733798279.612795,435200,1285.56005859375
1733798282.3725955,448000,1285.56005859375
1733798285.3522365,460800,1300.1300048828125
1733798288.2476974,473600,1345.4200439453125
1733798299.2987254,486400,1360.27001953125
1733798302.515504,499200,1360.27001953125
1733798305.4966543,512000,1434.0400390625
1733798308.3135657,524800,1434.0400390625
1733798311.2664468,537600,1419.1300048828125
1733798314.2498248,550400,1419.1300048828125
1733798317.156977,563200,1404.780029296875
1733798319.9350984,576000,1404.780029296875
1733798322.865848,588800,1464.0400390625
1733798325.7756062,601600,1464.0400390625
1733798328.7016912,614400,1449.31005859375
1733798331.750821,627200,1449.31005859375
1733798340.3540554,640000,1510.2900390625
1733798343.5749695,652800,1494.9200439453125
1733798346.4590516,665600,1494.9200439453125
