timesteps,rewards
1.600000000000000000e+03,-7.271902400000000455e+01
1.695000000000000000e+03,-1.034215059999999937e+02
1.789000000000000000e+03,-1.221479089999999985e+02
3.389000000000000000e+03,-9.033365200000000073e+01
3.442000000000000000e+03,-1.108649070000000023e+02
3.489000000000000000e+03,-1.086725789999999989e+02
3.625000000000000000e+03,-1.202497999999999934e+02
3.691000000000000000e+03,-1.011653189999999967e+02
3.760000000000000000e+03,-1.041563880000000069e+02
3.807000000000000000e+03,-1.087529669999999982e+02
5.407000000000000000e+03,-9.246540400000000659e+01
7.007000000000000000e+03,-8.905605699999999558e+01
7.077000000000000000e+03,-1.031971839999999929e+02
8.677000000000000000e+03,-8.820576599999999701e+01
1.010900000000000000e+04,-1.107787309999999934e+02
1.030800000000000000e+04,-1.303945559999999944e+02
1.043300000000000000e+04,-1.080032769999999971e+02
1.075800000000000000e+04,-1.304387700000000052e+02
1.092500000000000000e+04,-1.165770420000000058e+02
1.103600000000000000e+04,-1.071211270000000013e+02
1.111600000000000000e+04,-9.859849099999999567e+01
1.119600000000000000e+04,-1.007807360000000045e+02
1.127100000000000000e+04,-1.015219270000000051e+02
1.150600000000000000e+04,-1.016759219999999999e+02
1.161200000000000000e+04,-1.174556330000000059e+02
1.185000000000000000e+04,-1.439635389999999973e+02
1.197200000000000000e+04,-1.271016869999999983e+02
1.244400000000000000e+04,-1.282264299999999935e+02
1.262300000000000000e+04,-1.365154049999999870e+02
1.271400000000000000e+04,-1.122068600000000060e+02
1.281000000000000000e+04,-1.033786769999999962e+02
1.299500000000000000e+04,-1.297728050000000053e+02
1.304300000000000000e+04,-1.022870120000000043e+02
1.312600000000000000e+04,-1.051216809999999953e+02
1.325800000000000000e+04,-1.238068260000000009e+02
1.332500000000000000e+04,-1.023125569999999982e+02
1.369400000000000000e+04,-1.324068859999999859e+02
1.380800000000000000e+04,-1.197280990000000003e+02
1.415000000000000000e+04,-1.380785759999999982e+02
1.424700000000000000e+04,-1.209145510000000030e+02
1.430300000000000000e+04,-1.044880229999999983e+02
1.481100000000000000e+04,-1.201190629999999970e+02
1.502200000000000000e+04,-1.266642949999999956e+02
1.506100000000000000e+04,-1.130144269999999977e+02
1.539200000000000000e+04,-1.310618719999999939e+02
1.545000000000000000e+04,-1.096718529999999987e+02
1.552600000000000000e+04,-1.090195099999999968e+02
1.564700000000000000e+04,-9.846451500000000578e+01
1.573100000000000000e+04,-1.126991430000000065e+02
1.586400000000000000e+04,-1.271062390000000022e+02
1.592600000000000000e+04,-1.026135960000000011e+02
1.604900000000000000e+04,-1.110630380000000059e+02
1.615900000000000000e+04,-1.186394260000000003e+02
1.624700000000000000e+04,-1.174879320000000007e+02
1.630500000000000000e+04,-1.114436460000000011e+02
1.638000000000000000e+04,-1.158172310000000067e+02
1.643100000000000000e+04,-1.227819250000000011e+02
1.648200000000000000e+04,-1.236788980000000038e+02
1.808200000000000000e+04,-1.056565970000000050e+02
1.816300000000000000e+04,-1.090712489999999946e+02
1.843800000000000000e+04,-1.072172949999999929e+02
2.160000000000000000e+04,-8.643291899999999828e+01
2.320000000000000000e+04,-6.796301499999999862e+01
2.336200000000000000e+04,-1.281988220000000069e+02
2.344300000000000000e+04,-1.281129599999999868e+02
2.504300000000000000e+04,-3.320228099999999927e+01
2.664300000000000000e+04,-4.907869000000000170e+01
2.824300000000000000e+04,-6.390406500000000278e+01
2.830300000000000000e+04,-1.069823839999999961e+02
2.836400000000000000e+04,-1.043769580000000019e+02
2.842500000000000000e+04,-1.059408600000000007e+02
2.848500000000000000e+04,-1.073996080000000006e+02
2.855000000000000000e+04,-1.059904810000000026e+02
